Fermi GBM Flare List  (generated 29-May-2025 05:00)
                                                                                                    
Total # flares: 1204   Time range: 09-Oct-2022 00:00:00.000 - 29-Jun-2023 00:00:00.000
                                                                                                    
   Flare         Start time         Peak     End       Peak        Avg. Count      Sunward
                                                       c/ms           Rate        Detectors

 230122_2320 22-Jan-2023 23:20:14 23:23:31 23:27:57    5.237     315.7775377970  n5 n3 n1 n0
 230123_0019 23-Jan-2023 00:19:49 00:30:44 00:33:57    0.759     144.7169811321  n5 n1 n3 n0
 230123_0101 23-Jan-2023 01:01:52 01:03:14 01:06:35    4.357     411.7137809187  n5 n1 n3 n0
 230123_0949 23-Jan-2023 09:49:27 09:51:47 10:06:07    2.192     274.3963963964  n5 n4 n2 n1
 230123_1125 23-Jan-2023 11:25:06 11:26:07 11:30:46    2.269     235.2058823529  n5 n4 n2 n3
 230123_1609 23-Jan-2023 16:09:50 16:09:58 16:10:56    2.237     278.3484848485  n5 n4 n2 n1
 230123_1920 23-Jan-2023 19:20:03 19:20:27 19:21:57    0.613     109.7043478261  n5 n4 n2 n1
 230123_2257 23-Jan-2023 22:57:16 22:57:57 23:00:58    6.474     385.2533936652  n1 n3 n0 n5
 230124_0541 24-Jan-2023 05:41:54 05:44:17 05:46:00    1.489     182.2682926829  n5 n4 n1 n3
 230124_0828 24-Jan-2023 08:28:57 08:29:50 08:30:52    1.935     284.9130434783  n1 n3 n0 n5
 230124_0851 24-Jan-2023 08:51:37 08:51:58 08:52:11    6.079    1555.6764705882  n5 n1 n3 n4
 230124_1421 24-Jan-2023 14:21:08 14:25:55 14:42:06    2.206     357.9832935561  n5 n4 n1 n3
 230124_1509 24-Jan-2023 15:09:49 15:10:10 15:11:07    0.839     130.3717948718  n5 n1 n3 n4
 230124_1513 24-Jan-2023 15:13:38 15:14:36 15:16:22    5.946     450.4390243902  n5 n4 n1 n3
 230124_1648 24-Jan-2023 16:48:17 16:48:50 16:49:31    2.439     237.8783783784  n5 n4 n2 n3
 230124_2051 24-Jan-2023 20:51:33 20:52:01 20:52:34    7.344    1514.2950819672  n5 n1 n3 n4
 230124_2248 24-Jan-2023 22:48:26 22:48:54 22:49:52    3.099     334.3255813953  n5 n3 n1 n0
 230125_0135 25-Jan-2023 01:35:54 01:36:51 01:41:38    2.009     254.0494186047  n5 n3 n1 n4
 230125_0146 25-Jan-2023 01:46:37 01:47:26 01:50:43    3.490     378.4918699187  n5 n3 n1 n0
 230125_0152 25-Jan-2023 01:52:01 01:52:54 01:55:25    3.841     373.7707317073  n5 n3 n1 n0
 230125_0304 25-Jan-2023 03:04:25 03:05:01 03:08:30    1.313     160.2967479675  n5 n4 n2 n1
 230125_0314 25-Jan-2023 03:14:19 03:21:41 03:24:45    1.691     186.3078149920  n5 n1 n3 n0
 230125_0328 25-Jan-2023 03:28:06 03:34:27 03:35:45    0.767     154.6056644880  n1 n3 n0 n5
 230125_0343 25-Jan-2023 03:43:44 03:44:57 03:45:41   10.761    1150.4615384615  n5 n1 n3 n0
 230125_0348 25-Jan-2023 03:48:36 03:49:08 03:50:11    0.909     616.4574468085  n5 n1 n3 n4
 230125_0444 25-Jan-2023 04:44:05 04:58:40 05:26:11   11.176     440.7636579572  n5 n3 n1 n0
 230125_0612 25-Jan-2023 06:12:04 06:13:58 06:15:49    0.510     109.9333333333  n5 n4 n2 n1
 230125_0629 25-Jan-2023 06:29:32 06:30:09 06:31:10    1.093     208.2244897959  n5 n1 n3 n0
 230125_0800 25-Jan-2023 08:00:04 08:02:47 08:09:29    4.375     458.2619469027  n5 n3 n1 n0
 230125_0823 25-Jan-2023 08:23:29 08:26:00 08:34:16    4.541     363.9366306028  n5 n3 n1 n0
 230125_0922 25-Jan-2023 09:22:15 09:50:40 10:20:36  129.900   24731.4298771780  n1 n3 n0 n5
 230125_1057 25-Jan-2023 10:57:20 11:03:08 11:37:20    1.254     195.8270833333  n5 n4 n2 n3
 230125_1239 25-Jan-2023 12:39:28 12:39:59 12:40:24    3.985    1140.0000000000  n5 n1 n3 n4
 230125_1601 25-Jan-2023 16:01:05 16:01:37 16:04:33    4.792     400.0239234450  n5 n1 n3 n0
 230125_1632 25-Jan-2023 16:32:01 16:32:10 16:34:04    0.645     108.3495934959  n5 n1 n3 n4
 230125_1717 25-Jan-2023 17:17:42 17:18:02 17:20:21    0.640     101.8312500000  n5 n4 n2 n3
 230125_2227 25-Jan-2023 22:27:42 22:32:37 22:46:39  107.611   14197.4854881266  n1 n3 n0 n5
 230126_0649 26-Jan-2023 06:49:26 06:49:54 06:51:24    1.414     191.8991596639  n5 n3 n1 n4
 230126_0733 26-Jan-2023 07:33:32 07:33:32 07:35:47    0.794     155.6592592593  n5 n4 n2 n1
 230126_0806 26-Jan-2023 08:06:42 08:07:19 08:18:43    1.841     197.2621359223  n1 n3 n5 n0
 230126_1117 26-Jan-2023 11:17:14 11:18:12 11:21:24    2.146     298.3920000000  n1 n3 n5 n0
 230126_1256 26-Jan-2023 12:56:33 13:01:34 13:13:49   88.923   15781.2536162006  n5 n3 n1 n0
 230126_1437 26-Jan-2023 14:37:39 14:37:39 14:38:28    1.160     188.7551020408  n5 n1 n3 n0
 230126_1540 26-Jan-2023 15:40:11 15:40:23 15:41:04    1.732     262.5283018868  n5 n3 n1 n4
 230127_0127 27-Jan-2023 01:27:47 01:29:17 01:35:42    1.057     204.9747368421  n3 n1 n0 n5
 230127_0730 27-Jan-2023 07:30:13 07:42:26 07:55:37    0.957     187.8169291339  n3 n1 n5 n0
 230128_1155 28-Jan-2023 11:55:21 11:56:14 12:01:50    1.438     178.5398457584  n5 n4 n2 n3
 230130_1159 30-Jan-2023 11:59:22 12:05:30 12:08:31    1.375     228.0291438980  n5 n3 n1 n0
 230130_2055 30-Jan-2023 20:55:26 20:56:15 20:58:22    2.728     339.2670454545  n5 n4 n2 n3
 230131_1613 31-Jan-2023 16:13:34 16:14:51 16:17:56    6.988     461.6603053435  n3 n1 n5 n0
 230131_1928 31-Jan-2023 19:28:10 19:29:08 19:31:10    1.496     281.4444444444  n3 n1 n0 n5
 230201_0127  1-Feb-2023 01:27:56 01:28:17 01:28:40    1.224     708.4090909091  n5 n4 n2 n3
 230201_2239  1-Feb-2023 22:39:11 22:41:59 22:51:12    4.022     381.6629680999  n5 n1 n3 n0
 230203_0238  3-Feb-2023 02:38:25 02:45:02 02:53:22    2.663     292.4347826087  n5 n1 n3 n4
 230206_1203  6-Feb-2023 12:03:28 12:06:12 12:17:16    9.648     738.9709794438  n5 n3 n1 n0
 230206_1659  6-Feb-2023 16:59:19 16:59:56 17:00:25    1.859     199.1363636364  n5 n1 n3 n4
 230207_0828  7-Feb-2023 08:28:50 08:31:42 08:34:26    1.416     273.2023809524  n1 n3 n5 n0
 230207_1207  7-Feb-2023 12:07:36 12:07:57 12:09:27    1.533     220.6666666667  n5 n4 n2 n1
 230207_1319  7-Feb-2023 13:19:25 13:24:08 13:27:24    0.982     173.4258872651  n3 n1 n5 n0
 230207_1333  7-Feb-2023 13:33:58 13:40:35 13:44:57    9.035    1196.7268588771  n5 n4 n2 n3
 230207_1607  7-Feb-2023 16:07:20 16:08:05 16:09:56    0.976     181.5000000000  n5 n3 n1 n4
 230207_1813  7-Feb-2023 18:13:43 18:13:52 18:19:52    1.480     188.5420054201  n5 n1 n3 n0
 230207_1925  7-Feb-2023 19:25:53 19:26:22 19:26:58    2.482     306.1969696970  n5 n3 n1 n0
 230207_1930  7-Feb-2023 19:30:27 19:32:42 19:35:35    1.347     226.9869706840  n3 n1 n0 n5
 230207_2002  7-Feb-2023 20:02:24 20:05:06 20:05:24   19.863    7189.1500000000  n5 n4 n2 n3
 230207_2057  7-Feb-2023 20:57:15 20:57:52 20:59:22    1.633     213.6692913386  n5 n1 n3 n0
 230207_2315  7-Feb-2023 23:15:19 23:15:19 23:15:27    0.578     149.1250000000  n5 n4 n2 n3
 230208_0201  8-Feb-2023 02:01:33 02:03:07 02:04:45    2.175     294.9170984456  n3 n1 n5 n0
 230208_0215  8-Feb-2023 02:15:16 02:17:27 02:19:22    1.701     157.7642276423  n5 n3 n1 n4
 230208_0509  8-Feb-2023 05:09:33 05:19:03 05:23:17    1.989     249.9951397327  n5 n3 n1 n0
 230208_0631  8-Feb-2023 06:31:37 06:33:44 06:42:08    2.079     261.3248811410  n5 n1 n3 n0
 230208_1020  8-Feb-2023 10:20:18 10:20:34 10:21:03    0.563     104.8000000000  n5 n4 n2 n1
 230208_1125  8-Feb-2023 11:25:44 11:33:35 11:40:04    1.100     187.6395348837  n3 n1 n5 n0
 230208_1543  8-Feb-2023 15:43:08 16:03:16 16:03:49   15.716    1547.7510072522  n5 n1 n3 n0
 230208_1621  8-Feb-2023 16:21:49 16:22:01 16:26:52    0.910     115.1848184818  n5 n1 n3 n0
 230208_1910  8-Feb-2023 19:10:15 19:18:10 19:29:13    2.155     225.7243195786  n1 n3 n5 n0
 230208_1933  8-Feb-2023 19:33:40 19:36:07 19:41:23    3.035     305.4146868251  n5 n1 n3 n0
 230208_2028  8-Feb-2023 20:28:25 21:09:47 21:26:43   29.845     618.9022298456  n5 n3 n1 n0
 230208_2204  8-Feb-2023 22:04:57 22:11:18 22:15:32    0.716     113.1700787402  n5 n1 n3 n4
 230208_2219  8-Feb-2023 22:19:41 22:27:49 22:33:53    0.822     147.0234741784  n1 n3 n5 n0
 230209_0119  9-Feb-2023 01:19:35 01:20:28 01:23:12    1.435     225.9170506912  n5 n1 n3 n4
 230209_0249  9-Feb-2023 02:49:45 03:10:26 03:34:15   83.094    2878.3041198502  n5 n3 n1 n0
 230209_0513  9-Feb-2023 05:13:32 05:15:19 05:19:12    4.702     372.0352941176  n5 n1 n3 n4
 230209_0611  9-Feb-2023 06:11:38 06:16:20 06:43:31   13.041     661.9811912226  n5 n3 n1 n0
 230209_0931  9-Feb-2023 09:31:48 09:46:32 09:48:23    0.828     165.2502512563  n5 n3 n1 n0
 230209_1219  9-Feb-2023 12:19:16 12:19:16 12:26:51    1.661     233.8835164835  n5 n4 n2 n1
 230209_1432  9-Feb-2023 14:32:30 14:32:51 14:33:36    1.672     249.2272727273  n5 n1 n3 n0
 230209_1435  9-Feb-2023 14:35:34 14:36:15 14:37:45    1.266     206.5114503817  n5 n1 n3 n0
 230209_1438  9-Feb-2023 14:38:51 14:40:25 14:42:45    1.179     189.6437768240  n5 n1 n3 n0
 230209_1444  9-Feb-2023 14:44:56 14:46:01 14:48:16    0.802     118.9203980100  n5 n1 n3 n4
 230209_1449  9-Feb-2023 14:49:46 14:52:38 14:52:47   13.196    1040.4611111111  n5 n4 n2 n1
 230209_1529  9-Feb-2023 15:29:26 15:37:42 15:49:10    1.569     188.4890202703  n5 n3 n1 n4
 230209_1711  9-Feb-2023 17:11:57 17:13:19 17:17:50    3.586     254.2556818182  n5 n1 n3 n4
 230209_1746  9-Feb-2023 17:46:13 17:50:27 17:53:31    6.240     669.5182648402  n5 n1 n3 n0
 230209_1756  9-Feb-2023 17:56:19 17:56:19 17:57:16    0.403      81.0000000000  n5 n1 n3 n4
 230209_1839  9-Feb-2023 18:39:40 18:40:00 19:25:57    8.319     403.4609290601  n5 n4 n2 n1
 230209_2106  9-Feb-2023 21:06:43 21:08:09 21:09:59    2.077     231.1827411168  n5 n4 n2 n1
 230209_2214  9-Feb-2023 22:14:59 22:15:19 22:16:08    1.952     373.5000000000  n5 n3 n1 n0
 230209_2216  9-Feb-2023 22:16:54 22:18:07 22:20:22    1.375     251.0334928230  n3 n1 n5 n0
 230209_2243  9-Feb-2023 22:43:01 22:43:42 22:45:53    2.716     220.5813953488  n5 n4 n2 n3
 230210_0250 10-Feb-2023 02:50:29 02:56:46 03:29:50  133.568   14875.1745762712  n1 n3 n5 n0
 230210_0332 10-Feb-2023 03:32:33 03:33:14 03:33:23    0.357      43.2653061224  n5 n4 n2 n1
 230210_0413 10-Feb-2023 04:13:31 04:15:59 04:17:31    1.063     722.4625000000  n5 n4 n2 n1
 230210_0749 10-Feb-2023 07:49:22 07:50:24 07:51:05    1.972     281.4411764706  n3 n1 n5 n0
 230210_0803 10-Feb-2023 08:03:06 08:05:40 08:11:51   34.451    4209.1235741445  n5 n3 n1 n4
 230210_1105 10-Feb-2023 11:05:38 11:06:19 11:07:20    1.716     328.5588235294  n5 n3 n1 n0
 230210_1515 10-Feb-2023 15:15:45 15:16:05 15:21:04    3.666     226.4357366771  n5 n4 n2 n3
 230210_1522 10-Feb-2023 15:22:51 15:34:23 15:34:35    2.218     260.9404255319  n5 n1 n3 n0
 230210_1551 10-Feb-2023 15:51:40 15:57:20 16:09:29   10.633    1074.2656688494  n5 n1 n3 n0
 230210_1843 10-Feb-2023 18:43:28 18:44:22 18:45:07    1.617     273.2448979592  n5 n1 n3 n0
 230210_2220 10-Feb-2023 22:20:59 22:24:07 22:26:14    2.759     317.2634920635  n5 n1 n3 n4
 230210_2315 10-Feb-2023 23:15:56 23:16:45 23:17:42    1.365     232.1037735849  n5 n4 n2 n1
 230210_2327 10-Feb-2023 23:27:16 23:27:57 23:29:56    2.075     245.7937500000  n5 n3 n1 n0
 230211_0000 11-Feb-2023 00:00:22 00:00:59 00:05:05    1.598     187.1696113074  n5 n4 n3 n1
 230211_0413 11-Feb-2023 04:13:08 04:34:34 04:45:42    0.952     169.1223132037  n1 n3 n5 n0
 230211_0542 11-Feb-2023 05:42:32 05:42:32 05:43:41    4.418     765.0714285714  n5 n3 n1 n4
 230211_0614 11-Feb-2023 06:14:49 06:16:52 06:21:26    1.006     156.3198992443  n5 n3 n1 n4
 230211_0627 11-Feb-2023 06:27:47 06:28:53 06:29:50    2.710     388.6585365854  n5 n4 n2 n3
 230211_0752 11-Feb-2023 07:52:25 07:55:09 08:04:59   14.245     931.9124668435  n5 n1 n3 n4
 230211_0917 11-Feb-2023 09:17:55 09:20:02 09:29:15   20.866     839.6632352941  n5 n3 n1 n0
 230211_0933 11-Feb-2023 09:33:21 09:34:06 09:34:47    1.099     137.3139534884  n5 n4 n2 n3
 230211_1046 11-Feb-2023 10:46:45 10:52:38 11:03:08   10.440     670.2990844354  n1 n3 n0 n5
 230211_1219 11-Feb-2023 12:19:43 12:37:45 12:47:38    5.030     491.6095522388  n5 n3 n1 n4
 230211_1543 11-Feb-2023 15:43:36 15:47:42 16:00:24  650.599  155407.5868917577  n5 n3 n1 n4
 230211_1709 11-Feb-2023 17:09:27 17:09:55 17:14:38    0.923     153.6913183280  n1 n3 n0 n5
 230211_1715 11-Feb-2023 17:15:15 17:20:51 17:28:25   17.568     989.5752212389  n5 n1 n3 n0
 230211_2010 11-Feb-2023 20:10:46 20:11:48 20:13:34    0.905     166.1785714286  n1 n3 n0 n5
 230211_2257 11-Feb-2023 22:57:25 22:57:33 23:04:31    1.270     138.7863849765  n5 n4 n2 n3
 230211_2306 11-Feb-2023 23:06:09 23:08:20 23:09:59    1.710     182.1353711790  n5 n1 n3 n0
 230212_0234 12-Feb-2023 02:34:51 02:35:16 02:37:55    1.352     193.9402173913  n0 n1 n3 n5
 230212_0345 12-Feb-2023 03:45:45 03:45:45 03:51:52    6.677    2530.5449591281  n5 n4 n2 n1
 230212_0422 12-Feb-2023 04:22:09 04:22:25 04:24:04    1.112     190.8086956522  n5 n3 n1 n0
 230212_0529 12-Feb-2023 05:29:32 05:32:12 05:54:32    1.626     182.8338892595  n5 n1 n3 n0
 230212_0847 12-Feb-2023 08:47:06 08:47:10 09:26:29  136.686    1929.6716038934  n1 n3 n0 n5
 230212_1343 12-Feb-2023 13:43:21 13:43:34 13:50:15    0.807     158.2536231884  n5 n3 n1 n0
 230212_1534 12-Feb-2023 15:34:48 15:36:33 15:44:48   27.887    5876.9266666667  n5 n1 n3 n0
 230212_1719 12-Feb-2023 17:19:53 17:21:31 17:21:51    3.832     513.7647058824  n5 n4 n2 n3
 230212_2000 12-Feb-2023 20:00:10 20:02:54 20:12:36    2.090     269.6442953020  n5 n3 n1 n0
 230212_2258 12-Feb-2023 22:58:47 22:59:45 23:01:56    1.137     199.9255319149  n5 n3 n1 n4
 230213_0331 13-Feb-2023 03:31:39 03:31:39 03:33:21    5.416     767.6862745098  n5 n4 n2 n1
 230213_0513 13-Feb-2023 05:13:12 05:13:12 05:38:40    4.623     379.1858638743  n5 n3 n1 n4
 230213_0659 13-Feb-2023 06:59:55 07:02:18 07:11:02    4.118     302.5568862275  n0 n1 n3 n5
 230213_0838 13-Feb-2023 08:38:56 08:39:57 08:40:34    1.560     238.4285714286  n5 n3 n1 n0
 230213_1046 13-Feb-2023 10:46:11 10:46:27 10:47:00    0.512      71.2857142857  n5 n4 n2 n1
 230213_1208 13-Feb-2023 12:08:01 12:08:17 12:10:45    0.812     150.4085365854  n5 n3 n1 n4
 230213_1337 13-Feb-2023 13:37:26 13:37:54 13:40:26    0.940     189.6166666667  n1 n3 n5 n0
 230213_1434 13-Feb-2023 14:34:30 14:35:11 14:38:52    0.927     103.4198473282  n5 n4 n1 n3
 230213_1447 13-Feb-2023 14:47:36 14:48:05 14:48:58    1.487     228.8902439024  n5 n3 n1 n4
 230213_1511 13-Feb-2023 15:11:05 15:11:58 15:12:51    1.685     336.2264150943  n5 n3 n1 n0
 230213_1814 13-Feb-2023 18:14:20 18:15:25 18:21:01    4.047     344.9476309227  n5 n3 n1 n0
 230213_1931 13-Feb-2023 19:31:36 19:32:17 19:36:11    0.826     123.6532846715  n5 n1 n3 n0
 230214_0158 14-Feb-2023 01:58:29 02:02:57 02:12:13   71.517   10414.5400485437  n1 n3 n0 n5
 230214_0513 14-Feb-2023 05:13:27 05:14:24 05:17:12    1.486     192.4933333333  n1 n3 n0 n5
 230214_0638 14-Feb-2023 06:38:06 06:49:26 07:03:26    2.579     204.8171052632  n5 n3 n1 n0
 230214_1004 14-Feb-2023 10:04:01 10:04:29 10:05:47    1.507     258.1037735849  n5 n3 n1 n0
 230214_1205 14-Feb-2023 12:05:44 12:08:33 12:09:32  100.923   46254.2105263158  n5 n1 n3 n4
 230214_1245 14-Feb-2023 12:45:38 12:49:27 12:55:15    0.719      89.2439446367  n5 n1 n3 n4
 230214_1313 14-Feb-2023 13:13:25 13:17:23 13:23:56    0.807     160.7987321712  n5 n3 n1 n0
 230214_1602 14-Feb-2023 16:02:50 16:03:23 16:04:08    1.605     268.0897435897  n5 n4 n3 n1
 230214_2118 14-Feb-2023 21:18:10 21:20:17 21:31:41   10.998     924.1602959309  n1 n3 n0 n5
 230215_0028 15-Feb-2023 00:28:05 00:28:42 00:30:29    0.781     159.8321678322  n1 n3 n0 n5
 230215_0130 15-Feb-2023 01:30:16 01:32:31 01:35:15    1.646     155.0468227425  n5 n1 n3 n4
 230215_0137 15-Feb-2023 01:37:38 01:38:27 01:40:30    1.667     213.3430232558  n5 n4 n2 n3
 230215_0203 15-Feb-2023 02:03:14 02:04:48 02:10:36    0.868     148.0859728507  n5 n3 n1 n4
 230215_0216 15-Feb-2023 02:16:41 02:20:14 02:25:09    1.295     175.1633858268  n5 n4 n2 n3
 230215_0332 15-Feb-2023 03:32:49 03:34:52 03:37:48    0.912     165.5150501672  n1 n0 n3 n5
 230215_0443 15-Feb-2023 04:43:38 04:43:42 05:11:01    7.584     293.4540474741  n5 n1 n3 n4
 230215_0516 15-Feb-2023 05:16:16 05:18:56 05:31:38   43.695    2218.3731019523  n5 n3 n1 n4
 230215_0623 15-Feb-2023 06:23:11 06:23:19 06:24:16    0.882     183.5454545455  n5 n1 n3 n0
 230215_0625 15-Feb-2023 06:25:14 06:27:41 06:31:59    2.753     232.6453201970  n1 n3 n5 n0
 230215_0642 15-Feb-2023 06:42:26 07:01:53 07:10:29   19.371     945.0130718954  n5 n1 n3 n0
 230215_1007 15-Feb-2023 10:07:19 10:07:31 10:09:30    0.758     118.4045801527  n5 n1 n3 n0
 230215_1330 15-Feb-2023 13:30:06 13:30:55 13:30:59    0.988     132.1509433962  n5 n1 n3 n4
 230215_1556 15-Feb-2023 15:56:21 15:58:32 16:12:20    2.228     142.7306889353  n1 n3 n5 n0
 230215_1745 15-Feb-2023 17:45:15 17:46:12 17:49:24    1.446     253.0640000000  n5 n3 n1 n0
 230215_2109 15-Feb-2023 21:09:26 21:13:03 21:18:10   23.037    1664.2958015267  n5 n4 n2 n3
 230216_0022 16-Feb-2023 00:22:01 00:31:18 00:36:42   15.754     903.7412031782  n5 n4 n2 n3
 230216_0508 16-Feb-2023 05:08:39 05:08:56 05:12:49    0.754     130.5960000000  n5 n1 n3 n0
 230216_0639 16-Feb-2023 06:39:14 06:41:46 06:45:35    3.006     322.7769028871  n5 n4 n3 n1
 230216_0807 16-Feb-2023 08:07:07 08:09:18 08:21:27    5.192     366.1081395349  n0 n1 n3 n5
 230216_1043 16-Feb-2023 10:43:02 10:43:58 10:45:05    0.531     275.0162601626  n5 n4 n2 n3
 230216_1104 16-Feb-2023 11:04:43 11:17:21 11:21:43    1.065     117.1823529412  n0 n1 n3 n5
 230216_2044 16-Feb-2023 20:44:29 21:03:24 21:13:05    8.023    1010.5565268065  n5 n3 n1 n4
 230216_2149 16-Feb-2023 21:49:08 22:18:17 22:21:25    0.842     139.2519359835  n5 n3 n1 n4
 230217_0133 17-Feb-2023 01:33:04 01:33:57 01:38:44    7.122     476.1970588235  n5 n3 n1 n4
 230217_0732 17-Feb-2023 07:32:15 07:32:19 07:33:45    1.588     233.6666666667  n5 n3 n1 n4
 230217_1959 17-Feb-2023 19:59:51 20:04:08 20:59:42  693.547  145802.6755778335  n5 n4 n1 n3
 230217_2134 17-Feb-2023 21:34:59 21:35:15 22:34:41    7.375     975.5851479620  n5 n1 n3 n4
 230217_2310 17-Feb-2023 23:10:03 23:28:42 00:04:52    1.213     161.5542718151  n5 n3 n1 n4
 230218_0045 18-Feb-2023 00:45:13 01:13:20 01:31:13    0.906     140.1187975371  n5 n3 n1 n4
 230218_0220 18-Feb-2023 02:20:13 02:20:13 02:21:06    1.197     180.5471698113  n5 n1 n3 n4
 230218_0235 18-Feb-2023 02:35:55 02:46:54 03:00:13    0.904     155.2517146776  n5 n3 n1 n4
 230218_0359 18-Feb-2023 03:59:05 03:59:05 04:02:10    4.945     360.9565217391  n5 n1 n3 n4
 230218_1152 18-Feb-2023 11:52:47 11:56:20 11:56:24    3.146     353.3410138249  n5 n4 n2 n1
 230218_1832 18-Feb-2023 18:32:55 18:34:45 18:41:08   18.979    3511.5030425963  n5 n3 n1 n4
 230218_2218 18-Feb-2023 22:18:35 22:19:09 22:19:44    6.214    1160.3478260870  n5 n1 n3 n4
 230219_0358 19-Feb-2023 03:58:26 04:00:50 04:04:56    3.952     955.2153846154  n5 n3 n1 n4
 230219_0725 19-Feb-2023 07:25:48 07:26:33 07:27:26    1.976     338.5510204082  n5 n3 n1 n4
 230219_1455 19-Feb-2023 14:55:30 14:56:07 14:57:42    1.466     227.1603053435  n5 n4 n1 n3
 230219_1458 19-Feb-2023 14:58:35 14:59:44 15:02:45    1.139     183.0960000000  n5 n3 n1 n4
 230219_1856 19-Feb-2023 18:56:38 18:56:46 18:57:02    0.683      88.3600000000  n5 n1 n3 n4
 230220_0214 20-Feb-2023 02:14:58 02:15:22 02:17:17    1.478     236.1151079137  n5 n3 n1 n4
 230220_0647 20-Feb-2023 06:47:15 06:47:23 07:11:00    2.446     180.3501754386  n5 n4 n1 n3
 230220_1453 20-Feb-2023 14:53:49 14:57:14 15:13:49  221.645   33737.1776480400  n5 n3 n1 n4
 230220_1624 20-Feb-2023 16:24:53 16:25:34 16:27:04    5.117     399.4503816794  n5 n3 n1 n4
 230221_0206 21-Feb-2023 02:06:04 02:06:19 02:06:24    5.264    1878.7000000000  n5 n3 n1 n4
 230221_0346 21-Feb-2023 03:46:16 03:53:50 04:10:09    9.431     758.5460251046  n5 n3 n1 n4
 230221_1110 21-Feb-2023 11:10:20 11:10:28 11:12:14   28.853    3860.4521739130  n5 n1 n3 n4
 230221_1124 21-Feb-2023 11:24:59 11:25:03 11:53:43   85.805    3251.0580046404  n5 n3 n1 n4
 230221_1425 21-Feb-2023 14:25:25 14:26:22 14:27:15    2.239     287.8468468468  n5 n4 n2 n1
 230221_1927 21-Feb-2023 19:27:01 19:33:14 19:46:33    5.635     342.6456020495  n5 n3 n1 n4
 230221_1959 21-Feb-2023 19:59:51 20:06:29 20:06:45   15.921     611.2922705314  n5 n1 n3 n4
 230221_2041 21-Feb-2023 20:41:01 20:41:14 20:52:09    1.295      97.5014970060  n5 n1 n3 n4
 230221_2101 21-Feb-2023 21:01:10 21:06:00 21:17:04    7.149     470.2148846960  n5 n3 n1 n4
 230221_2354 21-Feb-2023 23:54:47 23:58:49 00:03:28    3.916     322.9692307692  n5 n4 n2 n3
 230222_0012 22-Feb-2023 00:12:12 00:15:57 00:22:59    6.226     519.7094281298  n5 n3 n1 n4
 230222_0455 22-Feb-2023 04:55:11 05:00:43 05:26:23   25.042    1469.9022435897  n5 n3 n1 n4
 230222_0800 22-Feb-2023 08:00:43 08:01:52 08:02:42    1.771     229.1680672269  n5 n3 n1 n4
 230222_1233 22-Feb-2023 12:33:38 12:34:56 12:37:40    1.199     168.9876033058  n5 n1 n3 n4
 230222_1249 22-Feb-2023 12:49:08 12:52:08 12:55:16    0.797     168.3550135501  n5 n3 n1 n4
 230222_2257 22-Feb-2023 22:57:47 22:58:32 22:59:09    3.194     246.5000000000  n5 n1 n3 n4
 230222_2300 22-Feb-2023 23:00:35 23:01:24 23:01:24    2.453     281.3877551020  n5 n1 n3 n0
 230223_0334 23-Feb-2023 03:34:35 03:44:49 03:49:07    3.015     381.2316513761  n5 n1 n3 n4
 230223_0442 23-Feb-2023 04:42:38 04:43:12 04:45:32    7.793    1558.6091954023  n5 n3 n1 n4
 230223_0611 23-Feb-2023 06:11:51 06:13:20 06:20:23   44.493    6136.0724070450  n5 n3 n1 n4
 230223_0803 23-Feb-2023 08:03:11 08:04:08 08:04:57    1.655     260.4339622642  n5 n3 n1 n4
 230223_0808 23-Feb-2023 08:08:26 08:09:18 08:17:23   16.950    1974.9217877095  n5 n3 n1 n4
 230223_0920 23-Feb-2023 09:20:49 09:22:15 09:27:59    0.533     103.6674418605  n5 n3 n1 n4
 230223_1224 23-Feb-2023 12:24:32 12:28:09 12:40:27    2.972     207.5136268344  n5 n4 n1 n3
 230223_1426 23-Feb-2023 14:26:32 14:28:14 14:37:15    1.445     194.2830482115  n5 n3 n1 n4
 230224_0601 24-Feb-2023 06:01:09 06:06:04 06:18:01    3.659     388.0375494071  n5 n3 n1 n4
 230224_1712 24-Feb-2023 17:12:53 17:14:54 17:23:40   39.547    6162.6785162287  n5 n3 n1 n4
 230224_2010 24-Feb-2023 20:10:14 20:23:49 20:53:39   45.961    2763.1178502879  n5 n3 n1 n4
 230224_2136 24-Feb-2023 21:36:29 22:02:45 22:19:41    1.120     158.5007716049  n5 n3 n1 n4
 230225_0417 25-Feb-2023 04:17:49 04:19:30 04:30:16   34.867    4952.8406961178  n5 n3 n1 n4
 230225_0712 25-Feb-2023 07:12:49 07:14:19 07:15:29    1.384     229.9312500000  n5 n4 n2 n1
 230225_1508 25-Feb-2023 15:08:03 15:08:48 15:09:20    1.335     174.5384615385  n5 n4 n2 n1
 230225_1536 25-Feb-2023 15:36:59 15:39:10 15:48:19   17.979    4329.7294117647  n5 n3 n1 n4
 230225_1849 25-Feb-2023 18:49:26 19:13:20 19:13:49    6.126     469.6265389877  n5 n1 n3 n4
 230225_1948 25-Feb-2023 19:48:13 19:48:21 20:38:15   16.713    1226.7088607595  n5 n1 n3 n4
 230225_2127 25-Feb-2023 21:27:51 21:53:31 22:05:15    0.929     122.8685968820  n5 n3 n1 n4
 230226_1153 26-Feb-2023 11:53:59 11:55:00 12:03:16    2.752     257.2513464991  n5 n3 n1 n4
