Fermi GBM Flare List  (generated 29-May-2025 05:00)
                                                                                                    
Total # flares: 1232   Time range: 14-Nov-2014 00:00:00.000 - 01-Jun-2017 00:00:00.000
                                                                                                    
   Flare         Start time         Peak     End       Peak        Avg. Count      Sunward
                                                       c/ms           Rate        Detectors

 150307_2328  7-Mar-2015 23:28:35 23:33:17 00:16:06    0.806      91.7358821466  n5 n4 n2 n3
 150309_0013  9-Mar-2015 00:13:32 00:14:28 00:15:25   20.593    5259.9026548673  n5 n4 n2 n3
 150309_0112  9-Mar-2015 01:12:37 01:13:18 01:15:12    5.158     341.9230769231  n0 n1 n3 n5
 150309_0254  9-Mar-2015 02:54:56 02:55:21 02:56:10    2.416     352.7297297297  n5 n3 n1 n4
 150309_0417  9-Mar-2015 04:17:25 04:17:54 04:19:40    5.884     487.4518518519  n3 n1 n5 n0
 150309_0547  9-Mar-2015 05:47:08 05:48:17 05:54:38    2.545     286.9467849224  n5 n4 n1 n3
 150309_0556  9-Mar-2015 05:56:49 06:04:12 06:04:40    0.895     166.4607218684  n5 n3 n1 n4
 150309_1116  9-Mar-2015 11:16:07 11:16:35 11:17:45    3.578     314.4081632653  n5 n1 n3 n0
 150309_1424  9-Mar-2015 14:24:52 14:31:53 14:37:29  713.236  189310.9417989418  n5 n1 n3 n0
 150309_1738  9-Mar-2015 17:38:40 17:40:40 17:48:07  124.264   20162.0352112676  n5 n1 n3 n0
 150309_2331  9-Mar-2015 23:31:24 23:48:12 00:03:51  279.784  106650.1818181818  n0 n1 n3 n6
 150310_0054 10-Mar-2015 00:54:15 00:54:44 00:56:11    2.868     705.0000000000  n5 n4 n2 n3
 150310_0421 10-Mar-2015 04:21:43 04:23:08 04:28:19   82.198   10058.6994949495  n5 n3 n1 n4
 150310_0724 10-Mar-2015 07:24:34 07:26:04 07:28:40   13.568    2328.8780487805  n5 n3 n1 n4
 150310_2308 10-Mar-2015 23:08:59 23:10:13 23:16:34    8.363     612.7054945055  n5 n4 n2 n3
 150310_2319 10-Mar-2015 23:19:06 23:22:47 23:30:05    5.223     535.9044006070  n5 n3 n1 n4
 150310_2347 10-Mar-2015 23:47:38 23:50:30 23:52:25    3.057     416.5644599303  n5 n4 n2 n3
 150311_0034 11-Mar-2015 00:34:41 00:35:50 00:37:49    0.584     105.3297872340  n5 n4 n2 n3
 150311_0040 11-Mar-2015 00:40:41 00:41:22 00:43:54    1.890     229.0000000000  n5 n4 n2 n3
 150311_0214 11-Mar-2015 02:14:48 02:16:34 02:21:21    4.929     447.5139949109  n5 n1 n3 n4
 150311_0554 11-Mar-2015 05:54:02 05:54:34 05:55:24    1.274     246.8902439024  n5 n3 n1 n4
 150311_0606 11-Mar-2015 06:06:31 06:07:08 06:12:07    4.279     334.1517857143  n5 n4 n2 n3
 150311_0712 11-Mar-2015 07:12:56 07:17:46 07:56:11  206.195   16698.0238921002  n0 n1 n3 n6
 150311_1141 11-Mar-2015 11:41:59 11:46:17 11:53:11    1.522     169.2842261905  n5 n1 n3 n4
 150311_1154 11-Mar-2015 11:54:33 11:57:17 12:01:30    1.955     228.2320574163  n5 n4 n2 n3
 150311_1205 11-Mar-2015 12:05:40 12:06:30 12:10:56    1.487     239.2317460317  n5 n3 n1 n4
 150311_1516 11-Mar-2015 15:16:53 15:17:30 15:18:44    1.938     308.1351351351  n5 n3 n1 n4
 150311_1628 11-Mar-2015 16:28:02 16:28:14 17:13:05  156.957    6698.6822049575  n5 n4 n2 n3
 150311_1839 11-Mar-2015 18:39:02 18:48:42 18:48:43   22.158    7326.2409638554  n5 n4 n2 n3
 150311_2317 11-Mar-2015 23:17:28 23:35:34 23:41:06   12.298     782.9774170783  n1 n3 n5 n0
 150312_0100 12-Mar-2015 01:00:42 01:01:11 01:02:41    3.760     321.3445378151  n5 n3 n1 n4
 150312_0212 12-Mar-2015 02:12:12 02:14:03 02:26:40   21.755    1443.4170506912  n1 n3 n5 n0
 150312_0348 12-Mar-2015 03:48:49 03:56:12 03:57:46    0.702     149.4078212291  n5 n3 n1 n4
 150312_0726 12-Mar-2015 07:26:54 07:28:20 07:35:02    2.000     298.3963039014  n5 n4 n3 n1
 150312_0830 12-Mar-2015 08:30:55 08:31:24 08:31:53    2.172      88.4561403509  n5 n1 n3 n0
 150312_1140 12-Mar-2015 11:40:11 11:45:41 12:21:46   96.879   16935.3843687375  n1 n3 n5 n0
 150312_1351 12-Mar-2015 13:51:04 14:05:57 14:07:27  190.306   28803.1605691057  n5 n4 n2 n3
 150312_1949 12-Mar-2015 19:49:59 19:50:37 19:51:28    9.174    2111.4044943820  n5 n3 n1 n4
 150312_2146 12-Mar-2015 21:46:29 21:48:58 21:50:58  413.716  216537.9628252788  n1 n3 n0 n5
 150312_2255 12-Mar-2015 22:55:47 22:57:12 23:01:50   11.202    1988.6611570248  n5 n3 n1 n4
 150312_2326 12-Mar-2015 23:26:14 23:26:38 23:29:51    1.943     232.3456221198  n5 n4 n2 n3
 150313_0104 13-Mar-2015 01:04:02 01:04:39 01:06:18   11.474     567.3851851852  n5 n1 n3 n0
 150313_0349 13-Mar-2015 03:49:13 03:53:44 04:17:37   76.094    4113.7934272300  n0 n1 n3 n6
 150313_0550 13-Mar-2015 05:50:40 05:52:45 06:00:36   40.021    6762.1946308725  n5 n4 n2 n3
 150313_0734 13-Mar-2015 07:34:14 07:35:16 07:35:55   50.074   20911.3861386139  n5 n1 n3 n4
 150314_0147 14-Mar-2015 01:47:12 01:49:46 01:54:11    7.288    2622.8615751790  n5 n1 n3 n0
 150314_0409 14-Mar-2015 04:09:13 04:09:42 04:10:14    1.306     190.8360655738  n5 n4 n2 n3
 150314_0505 14-Mar-2015 05:05:27 05:06:08 05:07:28    8.372    2231.0578512397  n5 n4 n2 n1
 150314_0818 14-Mar-2015 08:18:06 08:19:45 08:26:38    0.992     140.1914062500  n1 n3 n0 n5
 150314_1150 14-Mar-2015 11:50:21 11:52:49 11:56:46    3.085     398.5506493506  n1 n3 n0 n5
 150314_1323 14-Mar-2015 13:23:32 13:24:05 13:26:37    7.148     626.0163043478  n5 n3 n1 n4
 150314_1914 14-Mar-2015 19:14:13 19:14:33 19:15:59    2.870     313.0188679245  n5 n1 n3 n4
 150314_2047 14-Mar-2015 20:47:17 20:47:41 20:48:35    1.613     236.5512820513  n5 n4 n2 n3
 150315_0039 15-Mar-2015 00:39:36 00:40:21 00:41:59    1.710     227.8111888112  n5 n1 n3 n0
 150315_0130 15-Mar-2015 01:30:09 02:13:17 02:21:40    6.979     236.5988353284  n5 n3 n1 n4
 150315_1018 15-Mar-2015 10:18:18 10:19:28 10:21:22    1.769     251.3858695652  n5 n1 n3 n4
 150315_1132 15-Mar-2015 11:32:47 11:45:49 12:01:15   10.123     652.4215456674  n5 n3 n1 n4
